;length;word_count;has_script;has_on_event;has_alert;has_prompt;has_confirm;has_console;has_javascript;has_vbscript;has_document;has_window;has_inner_html;has_outer_html;has_iframe;has_svg;has_dangerous_js;quote_count;equals_count;sum_count;has_url_encoding;has_html_entities;has_hex_encoding;has_unicode;tag_count;attribute_count;entropy;is_inside_quotes;has_nested_tags
11260;601;87;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;24;12;0;0;0;0;0;8;12;5.080919248093741;1;0
11261;89;10;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;2;2;4.378627150613189;1;0
11262;59;8;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;4;2;0;0;0;0;0;2;2;4.203682879430288;1;0
11263;55;8;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;4;2;0;0;0;0;0;2;2;4.336197105245313;1;0
11264;74;10;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;4;2;0;0;0;0;0;4;2;4.066787943074515;1;0
11265;42;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;2;1;4.20483401847097;0;0
11266;37;6;0;1;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;2;1;4.317033095124793;0;0
11267;320;41;1;0;1;1;0;1;0;1;0;0;0;0;0;1;1;20;10;0;0;0;0;0;5;10;4.7509725496755575;1;0
11268;45;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;2;1;4.2166513633240275;0;0
11269;102;15;1;0;1;1;1;1;0;0;0;0;0;0;1;1;1;6;3;0;0;0;0;0;3;3;4.69475270144485;1;0
11270;78;11;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;2;0;0;0;0;0;5;2;4.252356995975519;1;0
11271;98;14;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;4;2;0;0;0;0;0;4;2;4.198630394008892;1;0
11272;39;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;2;1;4.057855988582063;0;0
11273;996;152;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;24;24;4;1;1;0;0;16;24;5.351396819056465;1;0
11274;60;7;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;2;1;4.325326379115499;0;0
11275;43;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;1;4.05371708008224;0;0
11276;79;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;2;2;4.355802072076714;1;0
11277;130;17;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;0;0;0;0;4;3;4.561980189490953;0;0
11278;35;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;2;1;4.16429908806447;0;0
11279;93;12;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;4;2;0;0;0;0;0;2;2;4.878732569979949;1;0
11280;39;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;2;1;4.057855988582063;0;0
11281;65;8;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;2;2;4.221820698572188;1;0
11282;98;13;0;0;1;1;0;0;0;0;0;0;0;0;1;0;1;4;2;0;0;0;0;0;5;2;4.410429621856137;1;0
11283;247;38;0;0;1;0;1;1;0;0;0;0;1;0;1;0;1;12;6;0;0;0;0;0;6;6;4.636459378555742;1;0
11284;77;10;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;3;2;4.377212359867513;1;0
11285;58;7;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;2;1;4.3168762022783636;0;0
11286;139;21;1;0;1;0;1;1;0;0;0;0;1;0;1;0;1;6;3;0;0;0;0;0;4;3;4.436161956729421;1;0
11287;37;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;2;1;4.337435460048129;0;0
11288;53;7;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;2;1;4.333276172282187;0;0
11289;655;83;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;28;14;0;0;0;0;0;5;14;5.009215619217862;1;0
11290;58;7;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;2;1;4.107583693874611;0;0
11291;38;6;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;3;1;4.056237710413473;0;0
11292;103;11;0;0;1;0;0;0;0;0;0;1;1;1;1;0;1;4;2;0;0;0;0;0;3;2;4.4976150624786655;1;0
11293;98;13;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;4;2;0;0;0;0;0;3;2;4.873460262978111;1;0
11294;60;11;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;3;3;4.450919821670331;0;0
11295;93;12;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;4;2;0;0;0;0;0;2;2;4.878732569979949;1;0
11296;50;7;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;2;1;4.1353377504703115;0;0
11297;115;15;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;2;2;0;0;0;0;0;4;2;4.286448371844986;0;0
11298;66;11;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;3;3;4.388964104719341;0;0
11299;48;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;2;1;4.219841929151771;0;0
11300;4;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2.0;0;0
11301;57;7;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;2;1;4.207082392005844;0;0
11302;38;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;1;4.0605744745287495;0;0
11303;49;8;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;2;2;4.18870366083098;1;0
11304;48;7;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;2;1;4.323934896284056;0;0
11305;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3.169925001442312;0;0
11306;101;16;1;0;1;0;1;1;0;0;0;0;1;0;1;0;1;6;3;0;0;0;0;0;4;3;4.385818466591024;1;0
11307;45;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;2;1;4.275651852925218;0;0
11308;404;58;1;0;1;1;1;1;0;0;0;1;1;1;1;0;1;16;7;0;0;0;0;0;9;7;4.81712349591515;1;0
11309;32;6;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;3;1;4.155639062229566;0;0
11310;109;18;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6;3;0;0;0;0;0;6;3;4.7530849536768125;1;0
11311;59;8;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;2;2;4.243167524731321;1;0
11312;20;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3.2709505944546686;0;0
11313;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3.169925001442312;0;0
11314;42;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;2;1;4.058984089445428;0;0
11315;89;12;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;4;2;0;0;0;0;0;4;2;4.095202135088473;1;0
11316;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2.584962500721156;0;0
11317;58;11;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;3;3;4.422046296590602;0;0
11318;40;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;1;4.075070520364181;0;0
11319;41;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;2;1;4.305858944160432;0;0
11320;45;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;2;1;4.186762964036329;0;0
11321;44;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;2;1;4.1408858815690355;0;0
11322;247;36;1;0;1;1;0;1;0;0;0;1;0;0;1;1;1;8;4;0;0;0;0;0;7;4;4.658944749136888;1;0
11323;54;7;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;2;1;4.226566668589752;0;0
11324;1186;205;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;26;34;12;1;1;0;0;15;34;5.385600084462636;1;0
11325;97;13;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;4;2;0;0;0;0;0;4;2;4.4691468325850465;1;0
11326;43;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;2;1;4.141122314496516;0;0
11327;36;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;2;1;4.231746181697385;0;0
11328;37;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;2;1;4.206225920256957;0;0
11329;44;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;2;1;3.9613373695260794;0;0
11330;77;10;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;3;2;4.377212359867513;1;0
11331;44;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;2;1;3.9873657110653213;0;0
11332;58;7;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;2;1;4.133614297397489;0;0
11333;119;19;1;0;1;0;1;1;0;0;0;0;1;0;1;0;1;6;3;0;0;0;0;0;4;3;4.587602587574085;1;0
11334;51;8;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;2;2;4.113916646768279;1;0
11335;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0;0
11336;15;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3.3735572622751855;0;0
11337;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2.584962500721156;0;0
11338;39;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;2;1;4.057855988582063;0;0
11339;271;41;0;0;1;0;0;0;0;0;1;1;0;0;1;1;1;8;4;0;0;0;0;0;1;4;4.386145197922906;1;0
11340;52;7;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;2;1;4.281700535240757;0;0
11341;160;20;0;1;1;0;0;0;0;0;1;0;0;0;0;0;0;4;2;0;0;0;0;0;4;2;4.461593188852692;1;0
11342;113;21;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;4;2;0;0;0;0;0;2;2;4.721889694105701;1;0
11343;58;7;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;2;1;4.236341125329103;0;0
11344;19;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3.286629486786196;0;0
11345;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3.121928094887362;0;0
11346;34;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;2;1;4.337175341123077;0;0
11347;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3.169925001442312;0;0
11348;37;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;1;4.391489514102184;0;0
11349;101;13;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;4;2;0;0;0;0;0;4;2;4.485200350698284;1;0
11350;20;2;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;3.7841837197791888;0;0
11351;10;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2.5219280948873624;0;0
11352;46;6;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;2;1;4.290321609248305;0;0
11353;48;7;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;2;1;4.261508595818438;0;0
11354;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3.169925001442312;0;0
11355;34;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;1;4.19438848899739;0;0
11356;38;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;2;1;4.300559092390953;0;0
11357;74;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;4;2;4.022935071482129;1;0
11358;40;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;2;1;4.192896608419108;0;0
11359;44;9;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;0;3;0;0;0;0;0;2;3;4.481714572986072;0;0
11360;38;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;2;1;4.40582225028569;0;0
11361;40;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;2;1;4.225070520364182;0;0
11362;107;18;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6;3;0;0;0;0;0;6;3;4.944111556568033;1;0
11363;123;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;4;2;0;0;0;0;0;5;2;4.396127911142589;1;0
11364;12;2;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3.584962500721156;0;0
11365;151;20;0;0;1;0;1;0;0;0;1;0;0;0;1;0;1;6;3;0;0;0;0;0;6;3;5.138225726460061;1;0
11366;35;4;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;3;0;4.150292659616668;0;0
11367;166;20;0;1;1;0;0;0;0;0;1;0;0;0;0;0;1;4;2;0;0;0;0;0;4;2;4.469381283514093;1;0
11368;132;17;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;0;0;0;0;4;3;4.561742253804667;0;0
11369;59;8;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;2;2;4.149781507708832;1;0
11370;63;7;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;2;1;4.22679301973017;0;0
11371;77;10;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;3;2;4.377212359867513;1;0
11372;38;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;2;1;4.175430473912968;0;0
11373;5;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2.321928094887362;0;0
11374;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2.584962500721156;0;0
11375;45;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;2;1;4.339090807864626;0;0
11376;51;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;2;1;4.2951933624121335;0;0
11377;34;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;1;1;4.432619826353562;0;0
11378;36;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;2;1;4.329239931817578;0;0
11379;42;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;2;1;4.186860506514697;0;0
11380;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3.169925001442312;0;0
11381;7;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2.807354922057604;0;0
11382;45;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;2;1;4.222532752357147;0;0
11383;20;2;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;3.7841837197791888;0;0
11384;93;12;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;4;2;0;0;0;0;0;2;2;4.878732569979949;1;0
11385;93;13;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;4;2;0;0;0;0;0;4;2;4.448625043098229;1;0
11386;51;9;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;0;2;3;4.184693910972923;0;0
11387;59;8;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;2;2;4.264271126389567;1;0
11388;308;45;1;0;1;1;1;1;0;1;0;0;1;1;1;1;1;14;6;0;0;0;0;0;6;6;5.0550016864947125;1;0
11389;46;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;2;1;4.192708022385847;0;0
11390;36;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;2;1;4.183542362433229;0;0
11391;46;9;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;2;3;4.482816239080333;0;0
11392;90;13;1;0;1;0;0;1;0;0;0;0;1;0;0;0;1;6;3;0;0;0;0;0;3;3;4.2328142806130895;1;0
11393;48;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;2;1;4.079115106190033;0;0
11394;36;6;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;2;1;4.117861029749889;0;0
11395;361;55;1;0;1;0;1;1;0;0;1;1;1;1;1;1;1;10;4;0;0;1;0;0;8;4;4.9028469041117795;1;0
11396;77;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;4;2;3.981498867925482;1;0
11397;1262;200;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;28;29;11;1;1;0;0;16;29;5.363697081938709;1;0
11398;101;14;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;4;2;4.17395359855558;1;0
11399;50;7;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;2;1;4.1562453816226475;0;0
11400;96;13;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;6;3;0;0;0;0;0;3;3;4.451089126445727;1;0
11401;29;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3.8404025467025056;0;0
11402;34;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;2;1;4.256149238118269;0;0
11403;43;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;2;1;4.277797824812466;0;0
11404;238;36;1;0;1;0;1;0;0;0;1;0;0;0;1;0;1;8;4;0;0;0;0;0;18;4;4.7490273115753405;1;0
11405;931;142;1;0;1;1;1;1;0;1;1;1;1;1;1;1;1;32;18;0;0;0;0;0;22;18;4.875810265481573;1;0
11406;42;6;0;1;1;0;0;0;0;0;0;0;0;0;1;0;0;2;1;0;0;0;0;0;2;1;4.282098601752792;0;0
11407;42;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;2;1;4.3680424225727155;0;0
11408;91;16;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6;3;0;0;0;0;0;6;3;4.639087294202514;1;0
11409;47;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;2;1;4.227684001111674;0;0
11410;80;10;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;4;2;4.138574463632381;1;0
11411;46;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;2;1;4.14564721724714;0;0
11412;46;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;2;1;4.177558761254977;0;0
11413;41;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;1;2;4.010740274157752;1;0
11414;91;14;1;0;1;0;0;1;0;0;0;0;1;0;1;0;1;6;3;0;0;0;0;0;3;3;4.33302998217369;1;0
11415;111;16;0;1;1;0;0;1;0;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0;4;3;4.483078561546903;0;0
11416;55;7;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;2;1;4.359890450481313;0;0
11417;14;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;3.0930692077718898;0;0
11418;99;13;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;4;2;0;0;0;0;0;4;2;4.514204191632562;1;0
11419;15;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3.5898980954642865;0;0
11420;42;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;2;1;4.071271150031998;0;0
11421;251;35;1;0;1;1;1;1;0;0;1;0;1;1;1;1;1;2;1;0;0;0;0;0;2;1;4.657683342586048;0;0
11422;145;20;0;0;1;0;0;1;0;0;1;1;1;0;0;0;1;4;2;0;0;0;0;0;1;2;4.678465571769299;1;0
11423;34;6;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;3;1;4.1973257087065035;0;0
11424;592;97;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;24;12;0;0;0;0;0;8;12;4.94756508772831;1;0
11425;48;9;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;2;3;4.321854365656766;0;0
11426;39;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;2;1;4.3016963733083955;0;0
11427;36;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;3;1;4.405764584655452;0;0
11428;40;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;2;1;4.2561983328100945;0;0
11429;61;9;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;3;0;0;0;0;0;2;3;4.243266895439156;0;0
11430;98;13;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;4;2;0;0;0;0;0;3;2;4.873460262978111;1;0
11431;61;8;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;2;2;4.184092461431995;1;0
11432;50;8;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;2;2;4.253660689688184;1;0
11433;93;16;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6;3;0;0;0;0;0;6;3;4.6461225908321975;1;0
11434;309;44;1;0;1;1;1;1;0;0;1;0;1;0;1;0;1;16;8;0;0;0;0;0;9;8;5.0170670067088805;1;0
11435;93;12;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;4;2;0;0;0;0;0;2;2;4.878732569979949;1;0
11436;103;15;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;2;2;0;0;0;0;0;4;2;4.34716354271185;0;0
11437;71;13;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;4;0;0;0;0;0;3;4;4.452878641827851;0;0
11438;93;16;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;6;3;0;0;0;0;0;6;3;4.68913334352037;1;0
11439;43;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;2;1;4.048099058682562;0;0
11440;119;16;1;1;1;0;0;1;0;0;0;0;0;0;0;0;0;2;3;0;0;0;0;0;4;3;4.458460566775118;0;0
11441;114;18;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;4;2;0;0;0;0;0;7;2;4.40192707639916;1;0
11442;20;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3.2709505944546686;0;0
11443;130;17;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;0;0;0;0;4;3;4.590106944901107;0;0
11444;6;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;2.584962500721156;0;0
11445;74;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;4;2;4.176971906251814;1;0
11446;9;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;3.169925001442312;0;0
11447;130;17;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;2;3;0;0;0;0;0;4;3;4.538999226824439;0;0
11448;32;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;1;1;4.054229296672175;0;0
11449;176;29;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;4;3;0;0;0;0;0;4;3;4.811338364862177;1;0
11450;592;97;1;1;1;1;1;1;0;1;1;1;1;1;1;1;1;24;12;0;0;0;0;0;8;12;4.94756508772831;1;0
11451;106;16;0;1;1;0;0;1;0;0;0;0;0;0;0;0;1;2;3;0;0;0;0;0;4;3;4.4654701636087735;0;0
11452;53;10;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;4;2;0;0;0;0;0;4;2;4.010570454399918;1;0
11453;161;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;0;0;0;0;3.589753728362897;0;0
11454;34;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;1;1;4.432619826353562;0;0
11455;90;14;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;2;1;0;0;0;0;0;4;1;4.173425636524796;0;0
11456;63;8;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;4;2;0;0;0;0;0;2;2;4.254338059309688;1;0
11457;1147;184;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;22;19;12;1;0;0;0;11;19;5.196922217094073;1;0
11458;98;15;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;4;2;0;0;0;0;0;4;2;4.25770269297338;1;0
11459;20;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3.2709505944546686;0;0
11460;26;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;1;1;3.2664315444816956;0;0
11461;126;17;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;2;3;0;0;0;0;0;4;3;4.518554171713944;0;0
11462;40;5;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;2;1;0;0;0;0;0;1;1;4.396439344671015;0;0
11463;46;6;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;2;1;4.033794020992212;0;0
11464;93;12;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;4;2;0;0;0;0;0;2;2;4.878732569979949;1;0
